,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2020-01-10 02:00:00,5.699999999999989,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-01-10 03:00:00,5.449999999999989,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-01-10 04:00:00,5.1299999999999955,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-01-10 05:00:00,4.910000000000025,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-01-10 06:00:00,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-01-10 07:00:00,4.439999999999998,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020-01-10 08:00:00,4.680000000000007,0.0,25.419998818032397,0.0,25.419998818032397,49.0,0.0,0.0,0.0
2020-01-10 09:00:00,5.430000000000007,0.0,130.57932734320653,114.59956402581801,101.37306630102879,50.0,0.0,0.0,0.0
2020-01-10 10:00:00,8.20999999999998,0.0,269.7340218226069,323.5940245494277,146.37511954512865,31.0,0.0,0.0,0.0
2020-01-10 11:00:00,9.350000000000023,0.0,426.3198816248329,694.0205490349633,102.87893450950054,4.0,0.0,0.0,0.0
2020-01-10 12:00:00,12.04000000000002,0.0,466.620647553512,703.0098936898864,112.61996529291167,5.0,0.0,0.0,0.0
2020-01-10 13:00:00,12.879999999999995,0.0,449.3444768275886,682.0510867293484,114.32677942089674,6.0,0.0,0.0,0.0
2020-01-10 14:00:00,13.720000000000027,0.0,382.0086503600238,649.7886963944701,102.72592028614417,5.0,0.0,0.0,0.0
2020-01-10 15:00:00,13.95999999999998,0.0,251.6552150388994,474.82923342524447,98.01293641177233,11.0,0.0,0.0,0.0
2020-01-10 16:00:00,13.189999999999998,0.0,105.21131921541405,230.90833208082512,63.709346526815935,11.0,0.0,0.0,0.0
2020-01-10 17:00:00,11.860000000000014,0.0,0.5552321423546123,0.0,0.5552321423546123,13.0,0.0,0.0,0.0
2020-01-10 18:00:00,9.560000000000002,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2020-01-10 19:00:00,8.610000000000014,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2020-01-10 20:00:00,7.779999999999973,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2020-01-10 21:00:00,7.600000000000023,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
2020-01-10 22:00:00,7.3700000000000045,0.0,0.0,0.0,0.0,55.00000000000001,0.0,0.0,0.0
2020-01-10 23:00:00,7.410000000000025,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
2020-01-11 00:00:00,7.7099999999999795,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
2020-01-11 01:00:00,7.949999999999989,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2020-01-11 02:00:00,8.110000000000014,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
2020-01-11 03:00:00,8.04000000000002,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
2020-01-11 04:00:00,8.180000000000007,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0
2020-01-11 05:00:00,8.379999999999995,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
2020-01-11 06:00:00,8.329999999999984,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0
2020-01-11 07:00:00,7.939999999999998,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
2020-01-11 08:00:00,7.689999999999998,0.0,33.27919660876724,3.812951945538796,32.91212949498961,18.0,0.0,0.0,0.0
2020-01-11 09:00:00,8.389999999999986,0.0,164.01669654716073,277.8534737502177,92.90907750089903,24.0,0.0,0.0,0.0
2020-01-11 10:00:00,9.509999999999991,0.0,295.053994193156,430.7062579719879,130.2363232695426,20.0,0.0,0.0,0.0
2020-01-11 11:00:00,10.730000000000018,0.0,359.5172777421958,384.0852494635833,179.80868596443887,28.000000000000004,0.0,0.0,0.0
2020-01-11 12:00:00,11.29000000000002,0.0,349.1145570953639,249.9387298692017,222.70322590772355,43.0,0.0,0.0,0.0
2020-01-11 13:00:00,12.04000000000002,0.0,387.69125091347786,401.24327488002916,189.58390259869762,27.0,0.0,0.0,0.0
2020-01-11 14:00:00,12.199999999999989,0.0,237.4656533691876,111.75852945569186,189.11886435541663,62.0,0.0,0.0,0.0
2020-01-11 15:00:00,12.100000000000023,0.0,158.2928965396598,75.25814742253617,133.71855119465278,65.0,0.0,0.0,0.0
2020-01-11 16:00:00,11.639999999999986,0.0,73.87413608077702,34.69786256121918,67.53273599977638,56.00000000000001,0.0,0.0,0.0
2020-01-11 17:00:00,10.920000000000016,0.0,0.7314514366509307,0.0,0.7314514366509307,19.0,0.0,0.0,0.0
2020-01-11 18:00:00,9.589999999999975,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2020-01-11 19:00:00,8.730000000000018,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2020-01-11 20:00:00,8.120000000000005,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2020-01-11 21:00:00,7.350000000000023,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-01-11 22:00:00,6.600000000000023,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-01-11 23:00:00,6.269999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12 00:00:00,5.8700000000000045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-12 01:00:00,6.089999999999975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-12 02:00:00,6.0400000000000205,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2020-01-12 03:00:00,4.769999999999982,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020-01-12 04:00:00,4.470000000000027,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-01-12 05:00:00,4.069999999999993,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2020-01-12 06:00:00,4.050000000000011,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020-01-12 07:00:00,3.8700000000000045,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2020-01-12 08:00:00,3.9399999999999977,0.0,34.687424707998375,12.539448082211303,33.47008381661763,14.000000000000002,0.0,0.0,0.0
2020-01-12 09:00:00,4.990000000000009,0.0,176.29078056348004,347.97048604726183,86.83024851760874,15.0,0.0,0.0,0.0
2020-01-12 10:00:00,6.189999999999998,0.0,309.61470991472964,494.8533446539519,119.47576006645073,14.000000000000002,0.0,0.0,0.0
2020-01-12 11:00:00,7.439999999999998,0.0,392.6593201784605,506.6313988740569,154.62218101099424,17.0,0.0,0.0,0.0
2020-01-12 12:00:00,8.839999999999975,0.0,452.0964040953231,614.2170648980076,140.01861171726875,11.0,0.0,0.0,0.0
2020-01-12 13:00:00,10.649999999999977,0.0,420.6926431023501,515.9643913992871,164.58342019837454,17.0,0.0,0.0,0.0
2020-01-12 14:00:00,9.850000000000023,0.0,335.6569118931582,403.61567767564895,159.89040895026187,25.0,0.0,0.0,0.0
2020-01-12 15:00:00,11.069999999999993,0.0,134.8821074299262,25.68555810953476,126.41696053988548,79.0,0.0,0.0,0.0
2020-01-12 16:00:00,9.800000000000011,0.0,61.02338314840541,0.0,61.02338314840541,75.0,0.0,0.0,0.0
2020-01-12 17:00:00,9.870000000000005,0.0,0.5659946266160242,0.0,0.5659946266160242,76.0,0.0,0.0,0.0
2020-01-12 18:00:00,8.819999999999993,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
2020-01-12 19:00:00,8.139999999999986,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
2020-01-12 20:00:00,8.029999999999973,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2020-01-12 21:00:00,7.670000000000016,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
2020-01-12 22:00:00,7.939999999999998,0.0,0.0,0.0,0.0,56.00000000000001,0.0,0.0,0.0
2020-01-12 23:00:00,8.29000000000002,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0
2020-01-13 00:00:00,8.480000000000018,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
2020-01-13 01:00:00,8.339999999999975,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
2020-01-13 02:00:00,8.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0
2020-01-13 03:00:00,7.420000000000016,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
2020-01-13 04:00:00,6.769999999999982,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
2020-01-13 05:00:00,5.910000000000025,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2020-01-13 07:00:00,6.160000000000025,0.0,0.0,0.0,0.0,7.000000000000001,0.0,0.0,0.0
2020-01-13 08:00:00,6.0400000000000205,0.0,36.952940326816226,28.053899532048572,34.203576940838104,7.000000000000001,0.0,0.0,0.0
2020-01-13 09:00:00,7.300000000000011,0.0,191.3528210048156,441.73213682275895,77.21884015365382,4.0,0.0,0.0,0.0
2020-01-13 10:00:00,9.069999999999993,0.0,328.8571730250367,586.2479233342631,102.6195156857163,6.0,0.0,0.0,0.0
2020-01-13 11:00:00,10.189999999999998,0.0,380.0712834410546,448.02562423746224,168.64570782279105,22.0,0.0,0.0,0.0
2020-01-13 12:00:00,10.699999999999989,0.0,238.08848288793249,46.96616570329657,214.11169066697258,79.0,0.0,0.0,0.0
2020-01-13 13:00:00,11.089999999999975,0.0,191.2712079396822,14.729494988815519,183.91973913375264,92.0,0.0,0.0,0.0
2020-01-13 14:00:00,11.100000000000023,0.0,162.3666983632483,9.771578361812207,158.0824279783816,92.0,0.0,0.0,0.0
2020-01-13 15:00:00,11.199999999999989,0.0,154.68541482375736,59.65109609136425,134.84099007285295,69.0,0.0,0.0,0.0
2020-01-13 16:00:00,11.100000000000023,0.0,76.83604518284623,35.44347569099791,70.13711183430338,56.99999999999999,0.0,0.0,0.0
2020-01-13 17:00:00,10.470000000000027,0.0,0.703838605364274,0.0,0.703838605364274,80.0,0.0,0.0,0.0
2020-01-13 18:00:00,10.019999999999982,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
2020-01-13 19:00:00,9.800000000000011,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
2020-01-13 20:00:00,9.470000000000027,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
2020-01-13 21:00:00,9.689999999999998,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0
2020-01-13 22:00:00,9.550000000000011,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
2020-01-13 23:00:00,9.360000000000014,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
2020-01-14 00:00:00,9.319999999999993,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
2020-01-14 01:00:00,9.610000000000014,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2020-01-14 02:00:00,9.350000000000023,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2020-01-14 03:00:00,8.819999999999993,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2020-01-14 04:00:00,8.410000000000025,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
2020-01-14 05:00:00,8.370000000000005,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
2020-01-14 06:00:00,7.839999999999975,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0
2020-01-14 07:00:00,7.670000000000016,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
2020-01-14 08:00:00,7.279999999999973,0.0,14.79675967908352,0.0,14.79675967908352,96.0,0.0,0.0,0.0
2020-01-14 09:00:00,8.129999999999995,0.0,83.33323329053327,0.0,83.33323329053327,89.0,0.0,0.0,0.0
2020-01-14 10:00:00,8.889999999999986,0.0,317.09429150728454,516.6733605085458,116.78405770204554,12.0,0.0,0.0,0.0
2020-01-14 11:00:00,9.759999999999991,0.0,364.5521142701991,382.54568652964883,183.19759992602124,28.000000000000004,0.0,0.0,0.0
2020-01-14 12:00:00,10.110000000000014,0.0,239.3497646005195,46.93865865441986,215.26869737762252,79.0,0.0,0.0,0.0
2020-01-14 13:00:00,11.120000000000005,0.0,260.91690550679255,79.28995039163584,221.11987425719613,70.0,0.0,0.0,0.0
2020-01-14 14:00:00,11.45999999999998,0.0,250.97803609769923,128.05814978892604,194.44227628757318,59.0,0.0,0.0,0.0
2020-01-14 15:00:00,11.519999999999982,0.0,147.28808889109936,41.95391388879906,133.1977837832056,74.0,0.0,0.0,0.0
2020-01-14 16:00:00,11.199999999999989,0.0,77.13600323810404,31.19423090974613,71.13998816038082,59.0,0.0,0.0,0.0
2020-01-14 17:00:00,9.95999999999998,0.0,1.1868338716106188,0.0,1.1868338716106188,56.99999999999999,0.0,0.0,0.0
2020-01-14 18:00:00,8.399999999999977,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2020-01-14 19:00:00,7.689999999999998,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2020-01-14 20:00:00,6.990000000000009,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2020-01-14 21:00:00,6.529999999999973,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2020-01-14 22:00:00,5.930000000000007,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-01-14 23:00:00,5.639999999999986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-15 00:00:00,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-15 01:00:00,4.569999999999993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-15 02:00:00,4.230000000000018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-15 03:00:00,4.170000000000016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-15 04:00:00,4.019999999999982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-15 05:00:00,3.819999999999993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-15 06:00:00,4.160000000000025,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-01-15 07:00:00,3.019999999999982,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2020-01-15 08:00:00,3.0500000000000114,0.0,37.21141638079776,23.63716966883896,34.843565364552695,11.0,0.0,0.0,0.0
2020-01-15 09:00:00,4.199999999999989,0.0,182.2506162323622,365.7480534113388,86.68718839706149,13.0,0.0,0.0,0.0
2020-01-15 10:00:00,5.839999999999975,0.0,325.5330851899112,550.9346070866109,110.89713056187739,9.0,0.0,0.0,0.0
2020-01-15 11:00:00,8.189999999999998,0.0,404.2782099359573,529.2535424586529,152.17103557338046,15.0,0.0,0.0,0.0
2020-01-15 12:00:00,7.920000000000016,0.0,446.45442447238213,549.1655576702842,163.2766785102168,15.0,0.0,0.0,0.0
2020-01-15 13:00:00,8.5,0.0,425.4247626896616,502.49364717385754,171.75294190469455,18.0,0.0,0.0,0.0
2020-01-15 14:00:00,9.100000000000023,0.0,365.0460863159578,491.8517435782762,146.36525546653314,17.0,0.0,0.0,0.0
2020-01-15 15:00:00,9.139999999999986,0.0,262.91355642922554,462.32773897202605,106.13932673081999,13.0,0.0,0.0,0.0
2020-01-15 16:00:00,8.889999999999986,0.0,112.41067021784326,210.37543674656666,71.28523672803189,19.0,0.0,0.0,0.0
2020-01-15 17:00:00,9.220000000000027,0.0,2.1195669151424212,0.0,2.1195669151424212,17.0,0.0,0.0,0.0
2020-01-15 18:00:00,7.720000000000027,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
2020-01-15 19:00:00,6.819999999999993,0.0,0.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0
2020-01-15 20:00:00,6.0400000000000205,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
2020-01-15 21:00:00,6.259999999999991,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
2020-01-15 22:00:00,6.009999999999991,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2020-01-15 23:00:00,5.930000000000007,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
2020-01-16 00:00:00,7.199999999999989,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
2020-01-16 01:00:00,7.3700000000000045,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2020-01-16 02:00:00,7.920000000000016,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
2020-01-16 03:00:00,8.680000000000007,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2020-01-16 04:00:00,9.120000000000005,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
2020-01-16 05:00:00,9.300000000000011,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
2020-01-16 06:00:00,8.829999999999984,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0
2020-01-16 07:00:00,9.230000000000018,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0
2020-01-16 08:00:00,9.089999999999975,0.0,24.190962129648288,0.0,24.190962129648288,63.0,0.0,0.0,0.0
2020-01-16 09:00:00,9.95999999999998,0.0,96.34683961664832,5.815151294546848,94.81804305412122,80.0,0.0,0.0,0.0
2020-01-16 10:00:00,9.060000000000002,0.0,157.95367568360018,21.606304216983524,149.49295461067726,84.0,0.0,0.0,0.0
2020-01-16 11:00:00,6.75,0.0,157.6985943293293,0.9181885293429772,157.2590393591379,100.0,0.0,0.0,0.0
2020-01-16 12:00:00,5.970000000000027,0.0,174.19793503069812,3.9779343445288897,172.13591231195204,100.0,0.0,0.0,0.0
2020-01-16 13:00:00,5.860000000000014,0.0,176.10950533752575,5.783395367486421,173.17257381143062,98.0,0.0,0.0,0.0
2020-01-16 14:00:00,6.560000000000002,0.0,147.5826706300346,0.0,147.5826706300346,99.0,0.0,0.0,0.0
2020-01-16 15:00:00,6.7900000000000205,0.0,139.5976049277185,24.56059589844007,131.1878143848817,80.0,0.0,0.0,0.0
2020-01-16 16:00:00,7.579999999999984,0.0,54.60934923878958,0.0,54.60934923878958,90.0,0.0,0.0,0.0
2020-01-16 17:00:00,7.220000000000027,0.0,1.5847236689280368,0.0,1.5847236689280368,72.0,0.0,0.0,0.0
2020-01-16 18:00:00,7.100000000000023,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
2020-01-16 19:00:00,6.759999999999991,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
2020-01-16 20:00:00,6.259999999999991,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0
2020-01-16 21:00:00,6.060000000000002,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2020-01-16 22:00:00,5.720000000000027,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
2020-01-16 23:00:00,5.410000000000025,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
2020-01-17 00:00:00,5.180000000000007,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
2020-01-17 01:00:00,4.829999999999984,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
2020-01-17 02:00:00,4.6200000000000045,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
2020-01-17 03:00:00,4.4599999999999795,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
2020-01-17 04:00:00,3.6200000000000045,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2020-01-17 05:00:00,3.5500000000000114,0.0,0.0,0.0,0.0,28.000000000000004,0.0,0.0,0.0
2020-01-17 06:00:00,2.980000000000018,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
2020-01-17 07:00:00,2.8700000000000045,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
2020-01-17 08:00:00,3.1999999999999886,0.0,31.646594869434143,0.0,31.646594869434143,38.0,0.0,0.0,0.0
2020-01-17 09:00:00,4.9599999999999795,0.0,132.84237440152313,102.16639405466843,105.80663698018455,53.0,0.0,0.0,0.0
2020-01-17 10:00:00,6.930000000000007,0.0,206.90303613411442,98.47213398104827,168.13525242932803,63.0,0.0,0.0,0.0
2020-01-17 11:00:00,9.389999999999986,0.0,279.58446848482214,132.17643921818618,215.98166037116425,59.0,0.0,0.0,0.0
2020-01-17 12:00:00,10.550000000000011,0.0,315.4095533483231,147.37875907840746,238.59960924712294,56.99999999999999,0.0,0.0,0.0
2020-01-17 13:00:00,11.449999999999989,0.0,310.88394084929155,152.84044475770838,232.79744178751056,56.00000000000001,0.0,0.0,0.0
2020-01-17 14:00:00,11.889999999999986,0.0,273.89793213095686,165.3869746992262,199.29499788706175,53.0,0.0,0.0,0.0
2020-01-17 15:00:00,10.899999999999977,0.0,195.11498057726436,145.88515582985275,144.6698263448891,52.0,0.0,0.0,0.0
2020-01-17 16:00:00,11.029999999999973,0.0,93.85428249844837,80.94363788570313,77.4879969573986,47.0,0.0,0.0,0.0
2020-01-17 17:00:00,9.230000000000018,0.0,2.583958628566614,0.0,2.583958628566614,46.0,0.0,0.0,0.0
2020-01-17 18:00:00,7.519999999999982,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
2020-01-17 19:00:00,6.550000000000011,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
2020-01-17 20:00:00,6.139999999999986,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2020-01-17 21:00:00,5.839999999999975,0.0,0.0,0.0,0.0,56.00000000000001,0.0,0.0,0.0
2020-01-17 22:00:00,5.560000000000002,0.0,0.0,0.0,0.0,56.00000000000001,0.0,0.0,0.0
2020-01-17 23:00:00,5.509999999999991,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0
2020-01-18 00:00:00,4.740000000000009,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2020-01-18 01:00:00,4.269999999999982,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
2020-01-18 02:00:00,3.9700000000000273,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
2020-01-18 03:00:00,3.8600000000000136,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
2020-01-18 04:00:00,3.9700000000000273,0.0,0.0,0.0,0.0,57.99999999999999,0.0,0.0,0.0
2020-01-18 05:00:00,3.8899999999999864,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
2020-01-18 06:00:00,3.3700000000000045,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0
2020-01-18 07:00:00,3.3999999999999773,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
2020-01-18 08:00:00,3.3899999999999864,0.0,21.007609968070778,0.0,21.007609968070778,79.0,0.0,0.0,0.0
2020-01-18 09:00:00,4.569999999999993,0.0,103.58520891357172,17.157564316361942,99.01342883987759,76.0,0.0,0.0,0.0
2020-01-18 10:00:00,5.930000000000007,0.0,208.4330229585508,98.94345828803715,169.26075170619478,63.0,0.0,0.0,0.0
2020-01-18 11:00:00,6.980000000000018,0.0,325.9785546366168,235.8458958921705,211.88269238543523,44.0,0.0,0.0,0.0
2020-01-18 12:00:00,8.189999999999998,0.0,297.9028172504937,113.47115174442429,238.43542798645043,63.0,0.0,0.0,0.0
2020-01-18 13:00:00,9.20999999999998,0.0,281.25570612725596,97.81083389082796,230.97446426780905,66.0,0.0,0.0,0.0
2020-01-18 14:00:00,9.920000000000016,0.0,232.62169195316713,79.30042171015945,196.58530407920165,69.0,0.0,0.0,0.0
2020-01-18 15:00:00,9.759999999999991,0.0,184.15814433849386,108.19186702965042,146.3747190123691,59.0,0.0,0.0,0.0
2020-01-18 16:00:00,9.410000000000025,0.0,92.7606843594077,68.39403298591573,78.69703403668241,51.0,0.0,0.0,0.0
2020-01-18 17:00:00,8.439999999999998,0.0,3.2130019965528334,0.0,3.2130019965528334,44.0,0.0,0.0,0.0
2020-01-18 18:00:00,7.220000000000027,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
2020-01-18 19:00:00,6.319999999999993,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
2020-01-18 20:00:00,6.3700000000000045,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
2020-01-18 21:00:00,6.360000000000014,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0
2020-01-18 22:00:00,6.350000000000023,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
2020-01-18 23:00:00,6.1200000000000045,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
2020-01-19 00:00:00,5.990000000000009,0.0,0.0,0.0,0.0,57.99999999999999,0.0,0.0,0.0
2020-01-19 01:00:00,5.8700000000000045,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
2020-01-19 02:00:00,5.4599999999999795,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
2020-01-19 03:00:00,5.100000000000023,0.0,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0
2020-01-19 04:00:00,5.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
2020-01-19 05:00:00,4.829999999999984,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
2020-01-19 06:00:00,4.519999999999982,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
2020-01-19 07:00:00,4.220000000000027,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
2020-01-19 08:00:00,4.329999999999984,0.0,24.503162568106774,0.0,24.503162568106774,69.0,0.0,0.0,0.0
2020-01-19 09:00:00,5.25,0.0,97.96211563959935,5.149709709202576,96.57993291266027,81.0,0.0,0.0,0.0
2020-01-19 10:00:00,6.060000000000002,0.0,140.674335203749,3.5253754496709364,139.27045076959,93.0,0.0,0.0,0.0
2020-01-19 11:00:00,6.939999999999998,0.0,181.81730160999234,11.883437242349704,176.03662403796366,93.0,0.0,0.0,0.0
2020-01-19 12:00:00,7.779999999999973,0.0,247.1616756568052,47.53113712292553,222.1095843291167,79.0,0.0,0.0,0.0
2020-01-19 13:00:00,8.29000000000002,0.0,254.4125447514755,60.368274578929714,223.18333384651396,75.0,0.0,0.0,0.0
2020-01-19 14:00:00,8.370000000000005,0.0,168.416193692855,9.568640978584568,164.03521766829587,93.0,0.0,0.0,0.0
2020-01-19 15:00:00,8.20999999999998,0.0,117.77581454236696,0.0,117.77581454236696,94.0,0.0,0.0,0.0
2020-01-19 16:00:00,7.699999999999989,0.0,59.115400109492015,0.0,59.115400109492015,90.0,0.0,0.0,0.0
2020-01-19 17:00:00,7.230000000000018,0.0,2.1459253526705906,0.0,2.1459253526705906,93.0,0.0,0.0,0.0
2020-01-19 18:00:00,6.990000000000009,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
2020-01-19 19:00:00,6.569999999999993,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
2020-01-19 20:00:00,6.350000000000023,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
2020-01-19 21:00:00,6.149999999999977,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
2020-01-19 22:00:00,6.079999999999984,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
2020-01-19 23:00:00,6.069999999999993,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
2020-01-20 00:00:00,6.259999999999991,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
2020-01-20 01:00:00,6.300000000000011,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
2020-01-20 02:00:00,6.339999999999975,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
