datetime,site_id,power
6/4/08 20:00,TwoCarnegiePlaza,82.08
6/4/08 20:15,TwoCarnegiePlaza,75.84
6/4/08 20:30,TwoCarnegiePlaza,76.32
6/4/08 20:45,TwoCarnegiePlaza,76.8
6/4/08 21:00,TwoCarnegiePlaza,75.84
6/4/08 21:15,TwoCarnegiePlaza,77.28
6/4/08 21:30,TwoCarnegiePlaza,71.52
6/4/08 21:45,TwoCarnegiePlaza,75.84
6/4/08 22:00,TwoCarnegiePlaza,60.48
6/4/08 22:15,TwoCarnegiePlaza,59.52
6/4/08 22:30,TwoCarnegiePlaza,48
6/4/08 22:45,TwoCarnegiePlaza,42.72
6/4/08 23:00,TwoCarnegiePlaza,44.16
6/4/08 23:15,TwoCarnegiePlaza,46.08
6/4/08 23:30,TwoCarnegiePlaza,43.2
6/4/08 23:45,TwoCarnegiePlaza,40.8
6/5/08 0:00,TwoCarnegiePlaza,37.92
6/5/08 0:15,TwoCarnegiePlaza,36.96
6/5/08 0:30,TwoCarnegiePlaza,39.84
6/5/08 0:45,TwoCarnegiePlaza,39.84
6/5/08 1:00,TwoCarnegiePlaza,37.92
6/5/08 1:15,TwoCarnegiePlaza,36.96
6/5/08 1:30,TwoCarnegiePlaza,36.96
6/5/08 1:45,TwoCarnegiePlaza,36.96
6/5/08 2:00,TwoCarnegiePlaza,36.96
6/5/08 2:15,TwoCarnegiePlaza,36.96
6/5/08 2:30,TwoCarnegiePlaza,37.44
6/5/08 2:45,TwoCarnegiePlaza,36.48
6/5/08 3:00,TwoCarnegiePlaza,36.96
6/5/08 3:15,TwoCarnegiePlaza,36.96
6/5/08 3:30,TwoCarnegiePlaza,37.44
6/5/08 3:45,TwoCarnegiePlaza,36.48
6/5/08 4:00,TwoCarnegiePlaza,99.84
6/5/08 4:15,TwoCarnegiePlaza,105.6
6/5/08 4:30,TwoCarnegiePlaza,100.8
6/5/08 4:45,TwoCarnegiePlaza,100.8
6/5/08 5:00,TwoCarnegiePlaza,103.2
6/5/08 5:15,TwoCarnegiePlaza,98.88
6/5/08 5:30,TwoCarnegiePlaza,89.76
6/5/08 5:45,TwoCarnegiePlaza,86.4
6/5/08 6:00,TwoCarnegiePlaza,94.56
6/5/08 6:15,TwoCarnegiePlaza,93.6
6/5/08 6:30,TwoCarnegiePlaza,90.72
6/5/08 6:45,TwoCarnegiePlaza,102.72
6/5/08 7:00,TwoCarnegiePlaza,90.24
6/5/08 7:15,TwoCarnegiePlaza,112.8
6/5/08 7:30,TwoCarnegiePlaza,107.04
6/5/08 7:45,TwoCarnegiePlaza,111.36
6/5/08 8:00,TwoCarnegiePlaza,122.88
6/5/08 8:15,TwoCarnegiePlaza,123.84
6/5/08 8:30,TwoCarnegiePlaza,120.96
6/5/08 8:45,TwoCarnegiePlaza,132
