timestamp,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure
1584054000,Clear,clear-day,0,0,22.43,22.43,7.63,0.39,4.13,261,16.093,0,1008.1
1584057600,Clear,clear-day,0,0,21,21,7.89,0.43,4.58,267,16.093,0,1007.1
1584061200,Clear,clear-day,0,0,19.54,19.54,7.68,0.46,4.36,266,16.093,0,1006.9
1584064800,Clear,clear-day,0.0199,0.01,17.52,17.52,7.29,0.51,3.55,248,16.093,0,1007.3
1584068400,Clear,clear-night,0,0,15.11,15.11,6.73,0.57,2.8,246,16.093,0,1007
1584072000,Clear,clear-night,0.0239,0.01,14,14,6.04,0.59,2.71,251,16.093,0.05,1007.1
1584075600,Clear,clear-night,0.0142,0.01,13.09,13.09,6.02,0.62,2.59,240,16.093,0.1,1007
1584079200,Clear,clear-night,0.0143,0.01,11.8,11.8,5.99,0.68,2.53,244,16.093,0.1,1006.8
1584082800,Clear,clear-night,0.0156,0.01,11.21,11.21,6.06,0.71,2.42,245,16.093,0.06,1006.7
1584086400,Clear,clear-night,0,0,11.28,11.28,5.8,0.69,2.37,234,16.093,0.01,1006.5
1584090000,Clear,clear-night,0.0182,0.01,10.34,10.34,5.23,0.71,2.36,250,16.093,0.04,1006.3
1584093600,Clear,clear-night,0.0217,0.01,9.08,7.96,5.21,0.77,2.2,246,16.093,0.06,1006.1
1584097200,Clear,clear-night,0.0128,0.01,8.98,7.61,5.29,0.78,2.51,244,16.093,0.13,1005.8
1584100800,Clear,clear-night,0.0307,0.01,8.36,7.02,5.15,0.8,2.32,238,16.093,0.15,1005.8
1584104400,Clear,clear-night,0,0,7.86,6.29,5.33,0.84,2.49,235,16.093,0.19,1005.9
1584108000,Clear,clear-night,0.0137,0.01,7.36,5.45,5.69,0.89,2.83,213,13.974,0.28,1006.1
1584111600,Clear,clear-day,0,0,7.91,6.28,6.16,0.89,2.59,223,16.093,0.26,1006.7
1584115200,Clear,clear-day,0.0157,0.01,9.79,8.29,7.37,0.85,2.95,215,16.093,0.21,1007
1584118800,Clear,clear-day,0.0336,0.01,12.35,12.35,8.04,0.75,3.43,209,16.093,0.17,1007.6
1584122400,Clear,clear-day,0.0274,0.01,15.06,15.06,8.49,0.65,4.05,212,16.093,0.03,1007.4
1584126000,Clear,clear-day,0,0,16.84,16.84,8.73,0.59,4.71,212,16.093,0.03,1007
1584129600,Clear,clear-day,0,0,18.11,18.11,8.9,0.55,5.35,216,16.093,0.04,1007.2
1584133200,Clear,clear-day,0.0115,0.01,18.24,18.24,8.54,0.53,6.13,217,16.093,0.06,1006.8
1584136800,Clear,clear-day,0.0091,0.01,17.7,17.7,8.38,0.54,6.66,221,16.093,0.1,1006.8
1584140400,Clear,clear-day,0.0228,0.01,16.67,16.67,8.22,0.57,7.2,222,16.093,0.16,1007.5
1584144000,Clear,clear-day,0.0346,0.01,15.8,15.8,7.78,0.59,7.47,223,16.093,0.1,1007.9
1584147600,Clear,clear-day,0.0062,0.01,14.29,14.29,7.69,0.65,7.43,222,16.093,0.26,1008.3
1584151200,Partly Cloudy,partly-cloudy-day,0.0056,0.01,12.8,12.8,7.46,0.7,6.54,222,16.093,0.54,1009
1584154800,Mostly Cloudy,partly-cloudy-night,0.0422,0.01,11.95,11.95,7.25,0.73,6.34,225,16.093,0.68,1010.1
1584158400,Partly Cloudy,partly-cloudy-night,0.0442,0.01,11.3,11.3,6.96,0.75,5.9,225,16.093,0.55,1010.9
1584162000,Partly Cloudy,partly-cloudy-night,0.0269,0.01,10.77,10.77,7.01,0.78,5.53,232,16.093,0.55,1011.7
1584165600,Mostly Cloudy,partly-cloudy-night,0,0,10.44,10.44,7.2,0.8,5.55,232,16.093,0.64,1012.6
1584169200,Mostly Cloudy,partly-cloudy-night,0.0151,0.02,10.3,10.3,7.12,0.81,5.65,236,16.093,0.61,1012.7
1584172800,Mostly Cloudy,partly-cloudy-night,0.0695,0.04,9.87,7.39,6.89,0.82,5.09,237,16.093,0.69,1013.3
1584176400,Mostly Cloudy,partly-cloudy-night,0.0676,0.06,9.65,7.07,6.89,0.83,5.22,245,16.093,0.67,1013.6
1584180000,Mostly Cloudy,partly-cloudy-night,0.0635,0.11,9.54,7.24,6.95,0.84,4.43,240,16.093,0.69,1013.8
1584183600,Mostly Cloudy,partly-cloudy-night,0.0523,0.15,9.59,7.37,6.96,0.84,4.28,231,16.093,0.62,1013.8
1584187200,Partly Cloudy,partly-cloudy-night,0.0522,0.09,9.39,7.46,6.92,0.85,3.57,221,16.093,0.54,1014
1584190800,Partly Cloudy,partly-cloudy-night,0.0875,0.19,9.33,7.45,6.88,0.85,3.45,214,16.093,0.56,1014.2
1584194400,Partly Cloudy,partly-cloudy-night,0.1724,0.24,9.44,7.41,6.57,0.82,3.81,209,16.093,0.58,1014.4
1584198000,Possible Light Rain,rain,0.2919,0.31,9.69,7.73,6.48,0.8,3.76,203,16.093,0.57,1014.9
1584201600,Possible Light Rain,rain,0.309,0.34,10.49,10.49,6.63,0.77,4.58,207,16.093,0.53,1015.3
1584205200,Rain,rain,1.054,0.42,10.72,10.72,7.15,0.79,4.45,217,16.093,0.61,1015.9
1584208800,Possible Light Rain,rain,0.6113,0.61,10.72,10.72,7.78,0.82,4.55,226,14.723,0.7,1016.3
1584212400,Rain,rain,1.3106,0.68,10.21,10.21,8.1,0.87,4.23,232,13.738,0.73,1016.1
1584216000,Rain,rain,1.5464,0.7,10.11,10.11,7.97,0.87,4.73,243,12.692,0.84,1015.9
1584219600,Rain,rain,2.0699,0.79,9.97,7.8,7.71,0.86,4.37,242,11.269,0.94,1015.7
1584223200,Rain,rain,1.7218,0.84,9.59,7.25,7.41,0.86,4.58,255,11.263,0.9,1015.5
1584226800,Rain,rain,1.089,0.82,9.45,7.08,7.32,0.87,4.55,243,11.42,0.91,1015.3
1584230400,Light Rain,rain,0.8146,0.76,9.6,7.42,7.6,0.87,4.21,237,8.226,0.83,1014.9
1584234000,Rain,rain,1.0901,0.76,9.39,7.33,7.5,0.88,3.84,233,10.031,0.93,1014.7
1584237600,Light Rain,rain,0.8265,0.74,9.17,7.28,7.27,0.88,3.41,224,11.296,0.84,1014.6
1584241200,Light Rain,rain,0.8461,0.73,9.01,7.15,7.14,0.88,3.28,214,12.871,0.86,1014.4
1584244800,Rain,rain,1.0396,0.74,8.91,7.17,6.96,0.88,3.05,212,13.361,0.86,1014.3
1584248400,Rain,rain,1.3389,0.73,8.79,6.92,6.78,0.87,3.23,208,12.883,0.81,1014.2
1584252000,Rain,rain,1.1823,0.74,8.46,6.57,6.64,0.88,3.15,202,13.092,0.82,1014.3
1584255600,Rain,rain,1.6054,0.75,8.27,5.95,6.25,0.87,3.85,200,15.454,0.78,1014.1
1584259200,Rain,rain,1.0192,0.71,8.16,5.78,6.21,0.87,3.92,200,16.093,0.81,1013.9
1584262800,Possible Light Rain,rain,0.7649,0.64,8.28,5.91,6.1,0.86,3.95,194,16.093,0.8,1013.6
1584266400,Light Rain,rain,0.7479,0.67,8.33,5.87,6.18,0.86,4.16,196,16.093,0.79,1013.5
1584270000,Possible Light Rain,rain,0.3664,0.61,8.24,5.52,5.87,0.85,4.7,205,16.093,0.74,1013.4
1584273600,Possible Light Rain,rain,0.369,0.55,8.33,5.97,5.91,0.85,3.94,199,16.093,0.71,1013.1
1584277200,Possible Drizzle,rain,0.2192,0.43,8.29,5.94,5.75,0.84,3.91,202,16.093,0.61,1013.1
1584280800,Possible Drizzle,rain,0.2076,0.45,8.11,5.8,5.74,0.85,3.75,198,16.093,0.81,1013.3
1584284400,Possible Light Rain,rain,0.834,0.54,7.8,5.26,5.59,0.86,4.08,205,16.093,0.68,1013.6
1584288000,Possible Light Rain,rain,0.2372,0.47,8.48,5.96,6.28,0.86,4.37,205,16.093,0.79,1014.1
1584291600,Rain,rain,1.002,0.57,8.89,6.44,6.55,0.85,4.44,217,15.713,0.71,1014.9
1584295200,Possible Light Rain,rain,0.3448,0.47,9.84,7.7,7.04,0.83,4.24,213,14.755,0.64,1015.6
